Jesse Hatfield	BUG Delver	2012-07-01	Atlanta	13th	47558	Grand Prix	Legacy
Byron King	RUG Delver	2012-07-01	Atlanta	15th	47559	Grand Prix	Legacy
Brian Kibler	Maverick	2012-07-01	Atlanta	16th	47560	Grand Prix	Legacy
Ryan Leverone	Elves	2012-07-01	Atlanta	17th	47561	Grand Prix	Legacy
Bryan Harrington	Maverick	2012-07-01	Atlanta	18th	47562	Grand Prix	Legacy
Michael Braverman	RUG Delver	2012-07-01	Atlanta	19th	47563	Grand Prix	Legacy
Tinac Xing	Esper Stoneblade	2012-07-01	Atlanta	20th	47564	Grand Prix	Legacy
Justin Geary	Esper Stoneblade	2012-07-01	Atlanta	23rd	47565	Grand Prix	Legacy
Tom Martell	Esper Stoneblade	2012-07-01	Atlanta	24th	47566	Grand Prix	Legacy
Andrew Noworaj	U/W Stoneblade	2012-07-01	Atlanta	25th	47567	Grand Prix	Legacy
Andrew Calderon	RUG Delver	2012-07-01	Atlanta	26th	47568	Grand Prix	Legacy
Ian Duke	U/W Control	2012-07-01	Atlanta	27th	47569	Grand Prix	Legacy
Alex Hon	RUG Delver	2012-07-01	Atlanta	28th	47570	Grand Prix	Legacy
Mikuel Conrow	RUG Delver	2012-07-01	Atlanta	29th	47571	Grand Prix	Legacy
Ali Aintrazi	Esper Stoneblade	2012-07-01	Atlanta	30th	47572	Grand Prix	Legacy
Conley Woods	Reanimator	2012-07-01	Atlanta	31st	47573	Grand Prix	Legacy
Adam LeGear	Belcher	2012-07-01	Atlanta	32nd	47574	Grand Prix	Legacy
Gerry Thompson	Reanimator	2012-07-01	Atlanta	82nd	47581	Grand Prix	Legacy
Drew Levin	Reanimator	2012-07-01	Atlanta	120th	47575	Grand Prix	Legacy
Tom Martell	Esper Stoneblade	2012-03-11	Indianapolis	1st	44679	Grand Prix	Legacy
Kenny Castor	RUG Delver	2012-03-11	Indianapolis	2nd	44675	Grand Prix	Legacy
Dan Jordan	Maverick	2012-03-11	Indianapolis	3rd	44677	Grand Prix	Legacy
Colin Chilbert	High Tide	2012-03-11	Indianapolis	4th	44674	Grand Prix	Legacy
Ando Ferguson	Dredge	2012-03-11	Indianapolis	5th	44678	Grand Prix	Legacy
Caleb Durward	RUG Delver	2012-03-11	Indianapolis	6th	44676	Grand Prix	Legacy
Pascal Maynard	Maverick	2012-03-11	Indianapolis	7th	44673	Grand Prix	Legacy
Adam Yurchick	U/W Stoneblade	2012-03-11	Indianapolis	8th	44680	Grand Prix	Legacy
Lewis Laskin	BUG Control	2012-03-11	Indianapolis	20th	45261	Grand Prix	Legacy
Lewis Laskin	BUG Control	2012-03-11	Indianapolis	20th	45262	Grand Prix	Legacy
Ryan Overturf	RUG Tempo	2012-03-11	Indianapolis	42nd	45462	Grand Prix	Legacy
Reid Duke	Natural Order RUG	2012-03-11	Indianapolis	206th	44684	Grand Prix	Legacy
Jon Agley	Loam Pox	2012-03-11	Indianapolis	1147th	44681	Grand Prix	Legacy
Pierre Sommen	Bant Stoneblade	2011-10-23	Amsterdam	1st	41818	Grand Prix	Legacy
Ciro Bonaventura	RUG Tempo	2011-10-23	Amsterdam	2nd	41819	Grand Prix	Legacy
Elie Pichon	Storm	2011-10-23	Amsterdam	3rd	41820	Grand Prix	Legacy
Christof Kovacs	Hive Mind	2011-10-23	Amsterdam	4th	41821	Grand Prix	Legacy
Fabian Gorzgen	Punishing Maverick	2011-10-23	Amsterdam	5th	41822	Grand Prix	Legacy
Maciej Pasek	Bant	2011-10-23	Amsterdam	6th	41823	Grand Prix	Legacy
Kim Grymer	Painted Stone	2011-10-23	Amsterdam	7th	41824	Grand Prix	Legacy
Paulo Pavesi	Bant Counterbalance	2011-10-23	Amsterdam	8th	41825	Grand Prix	Legacy
Sami Valkamaa	Punishing Maverick	2011-10-23	Amsterdam	9th	41826	Grand Prix	Legacy
Ondrej Strasky	RUG Tempo	2011-10-23	Amsterdam	10th	41827	Grand Prix	Legacy
David Kaufmann	Merfolk	2011-10-23	Amsterdam	11th	41828	Grand Prix	Legacy
Marijn Lybaert	BUG	2011-10-23	Amsterdam	12th	41829	Grand Prix	Legacy
Samuel Poulain	Elves	2011-10-23	Amsterdam	13th	41830	Grand Prix	Legacy
Patrik Thor	U/W Stoneblade	2011-10-23	Amsterdam	14th	41831	Grand Prix	Legacy
Jan Van Der Vegt	Show and Tell	2011-10-23	Amsterdam	15th	41832	Grand Prix	Legacy
Erwin Sneek	Show and Tell	2011-10-23	Amsterdam	16th	41833	Grand Prix	Legacy
Dmitry Nikitin	Aggro Loam	2011-10-23	Amsterdam	17th	41834	Grand Prix	Legacy
Rodrigo Borbo	U/W Stoneblade	2011-10-23	Amsterdam	18th	41835	Grand Prix	Legacy
Tobias Irrgang	Maverick	2011-10-23	Amsterdam	19th	41836	Grand Prix	Legacy
Cyril Terroy	RUG Tempo	2011-10-23	Amsterdam	20th	41837	Grand Prix	Legacy
Dmitry Moiseev	Dredge	2011-10-23	Amsterdam	21st	41838	Grand Prix	Legacy
Dalibor Szegho	BUG	2011-10-23	Amsterdam	22nd	41840	Grand Prix	Legacy
Abel Planting	Storm	2011-10-23	Amsterdam	23rd	41841	Grand Prix	Legacy
Grzegorz Kowalski	Zoo	2011-10-23	Amsterdam	25th	41842	Grand Prix	Legacy
Omar Rohner	BUG	2011-10-23	Amsterdam	26th	41843	Grand Prix	Legacy
Matthew Schmaltz Tziritas	U/W Stoneblade	2011-10-23	Amsterdam	27th	41844	Grand Prix	Legacy
Christoph Alsheimer	4c Doomsday	2011-10-23	Amsterdam	28th	41845	Grand Prix	Legacy
Robin Polak	RUG Tempo	2011-10-23	Amsterdam	29th	41846	Grand Prix	Legacy
Rafael Truchado	U/W Stoneblade	2011-10-23	Amsterdam	30th	41847	Grand Prix	Legacy
David Rocher	RUG Control	2011-10-23	Amsterdam	31st	41848	Grand Prix	Legacy
Johan Steurs	RUG Control	2011-10-23	Amsterdam	32nd	41849	Grand Prix	Legacy
James Rynkiewicz	No Force Bant	2011-05-29	Providence	1st	38874	Grand Prix	Legacy
Bryan Eleyet	Hive Mind	2011-05-29	Providence	2nd	38879	Grand Prix	Legacy
Reid Duke	NO RUG	2011-05-29	Providence	3rd	38872	Grand Prix	Legacy
Paulo Vitor Damo Da Rosa	BUG Still	2011-05-29	Providence	4th	38873	Grand Prix	Legacy
Owen Turtenwald	U/W Stoneblade	2011-05-29	Providence	5th	38878	Grand Prix	Legacy
Wilson Hunter	Painted Stone	2011-05-29	Providence	6th	38875	Grand Prix	Legacy
John Kubilis	Zoo	2011-05-29	Providence	7th	38876	Grand Prix	Legacy
Alex Majlaton	Merfolk	2011-05-29	Providence	8th	38877	Grand Prix	Legacy
Daniel Brooks	Dredge	2011-05-29	Providence	9th	38888	Grand Prix	Legacy
Drew Levin	U/W Control	2011-05-29	Providence	10th	38507	Grand Prix	Legacy
Brian Demars	U/W/R Landstill	2011-05-29	Providence	12th	58835	Grand Prix	Legacy
Jake Gans	Dredge	2011-05-29	Providence	24th	38887	Grand Prix	Legacy
Max Brown	Dredge	2011-05-29	Providence	28th	38885	Grand Prix	Legacy
Justin Russell	Dredge	2011-05-29	Providence	29th	38886	Grand Prix	Legacy
Ari Lax	Storm	2011-05-29	Providence	35th	38519	Grand Prix	Legacy
Brian Coval	Food Chain Elves	2011-05-29	Providence	57th	38766	Grand Prix	Legacy
Tomoharu Saito	Merfolk	2010-08-01	Columbus	1st	34498	Grand Prix	Legacy
Tom Martell	Countertop Goyf	2010-08-01	Columbus	2nd	34499	Grand Prix	Legacy
Jason Ford	U/B Control	2010-08-01	Columbus	3rd	34500	Grand Prix	Legacy
Caleb Durward	U/G Madness	2010-08-01	Columbus	4th	34505	Grand Prix	Legacy
Bryant Cook	Ad Nauseam Tendrils	2010-08-01	Columbus	5th	34504	Grand Prix	Legacy
Christopher Gosselin	Show and Tell	2010-08-01	Columbus	6th	34503	Grand Prix	Legacy
Korey Age	Sneaky Tell	2010-08-01	Columbus	7th	34502	Grand Prix	Legacy
Brad Nelson	GWB Rock	2010-08-01	Columbus	8th	34501	Grand Prix	Legacy
Patrick Sullivan	Burn	2010-08-01	Columbus	29th	37305	Grand Prix	Legacy
Andreas Muller	Reanimator	2010-02-28	Madrid	1st	31526	Grand Prix	Legacy
David Do Anh	Ad Nauseum Tendrils	2010-02-28	Madrid	2nd	31530	Grand Prix	Legacy
Richard Bland	Zoo	2010-02-28	Madrid	3rd	31529	Grand Prix	Legacy
Tomoharu Saito	Ad Nauseam Tendrils	2010-02-28	Madrid	4th	31528	Grand Prix	Legacy
Ruben Gonzales	Countertop Progenitus	2010-02-28	Madrid	5th	31524	Grand Prix	Legacy
Lluis Restoy	Countertop Progenitus	2010-02-28	Madrid	6th	31525	Grand Prix	Legacy
Alejandro Delgado	Zoo	2010-02-28	Madrid	7th	31527	Grand Prix	Legacy
Sven Dijt	Zoo	2010-02-28	Madrid	8th	31531	Grand Prix	Legacy
Gabriel Nassif	CounterTop Goyf	2009-03-08	Chicago	1st	27709	Grand Prix	Legacy
Andy Probasco	CounterTop Goyf	2009-03-08	Chicago	2nd	27710	Grand Prix	Legacy
Paul Rietzl	The Rock	2009-03-08	Chicago	3rd	27711	Grand Prix	Legacy
James Mink	Dragon Stompy	2009-03-08	Chicago	4th	27712	Grand Prix	Legacy
Brian Kowal	The Rock	2009-03-08	Chicago	5th	27713	Grand Prix	Legacy
Tommy Kolowith	Ad Nauseam Tendrils	2009-03-08	Chicago	6th	27714	Grand Prix	Legacy
David Caplan	Threshold	2009-03-08	Chicago	7th	27715	Grand Prix	Legacy
Brian Six	Naya Burn	2009-03-08	Chicago	8th	27716	Grand Prix	Legacy
Jim Davis	Goblins	2009-03-08	Chicago	9th	28036	Grand Prix	Legacy
Luis Scott-Vargas	CounterTop Goyf	2009-03-08	Chicago	10th	28099	Grand Prix	Legacy
Ben Wienburg	Threshold	2009-03-08	Chicago	11th	28124	Grand Prix	Legacy
Rich Shay	Dreadstill	2009-03-08	Chicago	12th	28102	Grand Prix	Legacy
Sean Wang	Ad Nauseam Tendrils	2009-03-08	Chicago	13th	28120	Grand Prix	Legacy
Phillip Yam	Goblins	2009-03-08	Chicago	14th	28128	Grand Prix	Legacy
Jeffrey Lynch	Fish	2009-03-08	Chicago	15th	28074	Grand Prix	Legacy
Jamie Parke	Ad Nauseam Tendrils	2009-03-08	Chicago	16th	28089	Grand Prix	Legacy
Mykie Noble	Natural Order	2009-03-08	Chicago	17th	28085	Grand Prix	Legacy
Jimmy McCarthy	U/B Control	2009-03-08	Chicago	18th	28078	Grand Prix	Legacy
Brandon Burton	Fish	2009-03-08	Chicago	19th	28024	Grand Prix	Legacy
Ian Rogerson	Dredge	2009-03-08	Chicago	20th	28097	Grand Prix	Legacy
Harris Smith	CounterTop Goyf	2009-03-08	Chicago	21st	28104	Grand Prix	Legacy
James Buckingham	Goblins	2009-03-08	Chicago	22nd	28022	Grand Prix	Legacy
Josh Utter-Leyton	CounterTop Goyf	2009-03-08	Chicago	23rd	28118	Grand Prix	Legacy
Gerard Fabiano	PT Junk	2009-03-08	Chicago	24th	28047	Grand Prix	Legacy
Kyle Boggemes	Landstill	2009-03-08	Chicago	25th	28016	Grand Prix	Legacy
Trevor Jones	CounterTop Goyf	2009-03-08	Chicago	26th	28062	Grand Prix	Legacy
Martin Lohman	CounterTop Goyf	2009-03-08	Chicago	27th	28072	Grand Prix	Legacy
Tim Hunt	CounterTop Goyf	2009-03-08	Chicago	28th	28058	Grand Prix	Legacy
Pablo David Diaz Diaz	Landstill	2009-03-08	Chicago	29th	28038	Grand Prix	Legacy
Gaudenis Vidugiris	Fish	2009-03-08	Chicago	30th	28119	Grand Prix	Legacy
Scott Barrentine	Fish	2009-03-08	Chicago	31st	28010	Grand Prix	Legacy
Raul Talavera Martinez	Aggro Loam	2009-03-08	Chicago	32nd	28113	Grand Prix	Legacy
Gerry Thompson	Counterbalance	2009-03-08	Chicago	33rd	28116	Grand Prix	Legacy
Reuben Bresler	Mono Red Painter	2009-03-08	Chicago	34th	28021	Grand Prix	Legacy
Michael Jacob	Survival of the Fittest	2009-03-08	Chicago	35th	28059	Grand Prix	Legacy
Kai Burnett	Ad Nauseam Tendrils	2009-03-08	Chicago	36th	28023	Grand Prix	Legacy
Jimmy Risk	Fish	2009-03-08	Chicago	37th	28095	Grand Prix	Legacy
Conley Woods	The Rock	2009-03-08	Chicago	38th	28126	Grand Prix	Legacy
Colin Wu	Landstill	2009-03-08	Chicago	39th	28127	Grand Prix	Legacy
Tony Orsi	Goblins	2009-03-08	Chicago	40th	28088	Grand Prix	Legacy
Ben Lukas	Dreadstill	2009-03-08	Chicago	41st	28073	Grand Prix	Legacy
Geoffrey Smelski	Landstill	2009-03-08	Chicago	42nd	28103	Grand Prix	Legacy
Noah Swartz	Goblins	2009-03-08	Chicago	43rd	28111	Grand Prix	Legacy
Chas Hinkle	Fish	2009-03-08	Chicago	44th	28057	Grand Prix	Legacy
Vivek Soi	Fish	2009-03-08	Chicago	45th	28109	Grand Prix	Legacy
Mark Conkle	Elf Combo	2009-03-08	Chicago	46th	28031	Grand Prix	Legacy
Jason Stears	Threshold	2009-03-08	Chicago	47th	28110	Grand Prix	Legacy
Peter Rochat	Fish	2009-03-08	Chicago	48th	28096	Grand Prix	Legacy
Carl Wauer	Ad Nauseam Tendrils	2009-03-08	Chicago	49th	28121	Grand Prix	Legacy
Mike Magby	CounterTop Goyf	2009-03-08	Chicago	50th	28076	Grand Prix	Legacy
Lawrence Griswold	U/B Control	2009-03-08	Chicago	51st	28054	Grand Prix	Legacy
Kurtis Droge	Zoo	2009-03-08	Chicago	52nd	28041	Grand Prix	Legacy
Paulo Vitor Damo Da Rosa	CounterTop Goyf	2009-03-08	Chicago	53rd	28035	Grand Prix	Legacy
David Ochoa	CounterTop Goyf	2009-03-08	Chicago	54th	28087	Grand Prix	Legacy
Matthew Johnston	Affinity	2009-03-08	Chicago	55th	28060	Grand Prix	Legacy
Nick Becvar	CounterTop Goyf	2009-03-08	Chicago	56th	28011	Grand Prix	Legacy
Adam Yurchick	CounterTop Goyf	2009-03-08	Chicago	57th	28130	Grand Prix	Legacy
William Yarnall	Goblins	2009-03-08	Chicago	58th	28129	Grand Prix	Legacy
Dennis Taylor	Burn Deck Wins	2009-03-08	Chicago	59th	28114	Grand Prix	Legacy
Robbie Cordell	CounterTop Goyf	2009-03-08	Chicago	60th	28034	Grand Prix	Legacy
Chris Lachmann	U/W Control	2009-03-08	Chicago	61st	28071	Grand Prix	Legacy
Bradley Carpenter	Standstill	2009-03-08	Chicago	62nd	28028	Grand Prix	Legacy
Brett Blackman	CounterTop Goyf	2009-03-08	Chicago	63rd	28014	Grand Prix	Legacy
Alec Nezin	Ad Nauseam Tendrils	2009-03-08	Chicago	64th	28083	Grand Prix	Legacy
Trent Jones	Goblins	2009-03-08	Chicago	65th	28061	Grand Prix	Legacy
Andrew Martin	U/G Aggro	2009-03-08	Chicago	66th	28077	Grand Prix	Legacy
Owen Turtenwald	Goblins	2009-03-08	Chicago	67th	28117	Grand Prix	Legacy
Jeremy Bylander	R/G Aggro	2009-03-08	Chicago	68th	28025	Grand Prix	Legacy
Jeff Folinus	Landstill	2009-03-08	Chicago	69th	28051	Grand Prix	Legacy
Mike Belfatto	Burn Deck Wins	2009-03-08	Chicago	70th	28012	Grand Prix	Legacy
Jordan Benson	CounterTop Goyf	2009-03-08	Chicago	71st	28013	Grand Prix	Legacy
James Allen	Threshold	2009-03-08	Chicago	72nd	28006	Grand Prix	Legacy
Jason Newill	Dreadstill	2009-03-08	Chicago	73rd	28082	Grand Prix	Legacy
Chad Kastel	Dredge	2009-03-08	Chicago	74th	28065	Grand Prix	Legacy
Jack Dobbin	Dredge	2009-03-08	Chicago	75th	28039	Grand Prix	Legacy
Jacob Garber	Aggro Loam	2009-03-08	Chicago	76th	28052	Grand Prix	Legacy
Dillon Evans	Dredge	2009-03-08	Chicago	77th	28046	Grand Prix	Legacy
Matt Severa	Goblins	2009-03-08	Chicago	78th	28101	Grand Prix	Legacy
Kevin Kehoe	Survival of the Fittest	2009-03-08	Chicago	79th	28066	Grand Prix	Legacy
Aaron White	Fish	2009-03-08	Chicago	80th	28122	Grand Prix	Legacy
Douglas Pimm	Red Deck Wins	2009-03-08	Chicago	81st	28094	Grand Prix	Legacy
Jason Schousboe	Dreadstill	2009-03-08	Chicago	82nd	28100	Grand Prix	Legacy
Kyle Dorgan	Ad Nauseam Tendrils	2009-03-08	Chicago	83rd	28040	Grand Prix	Legacy
Nathan Bramlett	Burn Deck Wins	2009-03-08	Chicago	84th	28020	Grand Prix	Legacy
Steve Hames	Burn Deck Wins	2009-03-08	Chicago	85th	28055	Grand Prix	Legacy
Graeme MacDougall	Mono Blue Painter	2009-03-08	Chicago	86th	28075	Grand Prix	Legacy
Scott Blumenthal	CounterTop Goyf	2009-03-08	Chicago	87th	28015	Grand Prix	Legacy
Ty O'Grady	Slivers	2009-03-08	Chicago	88th	28086	Grand Prix	Legacy
Brandon Borowicz	Goblins	2009-03-08	Chicago	89th	28019	Grand Prix	Legacy
Rene Jungbauer	PT Junk	2009-03-08	Chicago	90th	28063	Grand Prix	Legacy
Mark Herberholz	Faeries	2009-03-08	Chicago	91st	28056	Grand Prix	Legacy
Jeremy Barbeau	41 Land	2009-03-08	Chicago	92nd	28009	Grand Prix	Legacy
Martin Bonneville	Dreadstill	2009-03-08	Chicago	93rd	28018	Grand Prix	Legacy
Carlos Romao	Aggro Loam	2009-03-08	Chicago	94th	28098	Grand Prix	Legacy
Rafael Coqueiro	Aggro Loam	2009-03-08	Chicago	95th	28033	Grand Prix	Legacy
Paul Nicolo	CounterTop Goyf	2009-03-08	Chicago	96th	28084	Grand Prix	Legacy
Tomas Krejsa	Goblins	2009-03-08	Chicago	97th	28070	Grand Prix	Legacy
Richard Feldman	Dredge	2009-03-08	Chicago	98th	28048	Grand Prix	Legacy
Curt Snow	Aggro Loam	2009-03-08	Chicago	99th	28107	Grand Prix	Legacy
Rich Meyst	Affinity	2009-03-08	Chicago	100th	28079	Grand Prix	Legacy
Edward Pfender	CounterTop Goyf	2009-03-08	Chicago	101st	28093	Grand Prix	Legacy
Lucas Duchow	Goblins	2009-03-08	Chicago	102nd	28042	Grand Prix	Legacy
Tony Payton	CounterTop Goyf	2009-03-08	Chicago	103rd	28091	Grand Prix	Legacy
Tyler Passow	Dreadstill	2009-03-08	Chicago	104th	28090	Grand Prix	Legacy
Thor Boggs	Fish	2009-03-08	Chicago	105th	28017	Grand Prix	Legacy
Paul Fiero	CounterTop Goyf	2009-03-08	Chicago	106th	28049	Grand Prix	Legacy
James Erlinger	Goblins	2009-03-08	Chicago	107th	28045	Grand Prix	Legacy
Joseph Navickas	Ad Nauseam Tendrils	2009-03-08	Chicago	108th	28081	Grand Prix	Legacy
Matt Kolodziej	R/G Aggro	2009-03-08	Chicago	109th	28068	Grand Prix	Legacy
Nathaniel Kader	Elf Combo	2009-03-08	Chicago	110th	28064	Grand Prix	Legacy
Matt East	Goblins	2009-03-08	Chicago	111st	28043	Grand Prix	Legacy
Phil Cape	Goblins	2009-03-08	Chicago	112nd	28026	Grand Prix	Legacy
George Temple	Dreadstill	2009-03-08	Chicago	113rd	28115	Grand Prix	Legacy
Duncan Keijzer	CounterTop Goyf	2009-03-08	Chicago	114th	28067	Grand Prix	Legacy
Chris Andersen	41 Land	2009-03-08	Chicago	115th	28007	Grand Prix	Legacy
Mike Solymossy	Ad Nauseam Tendrils	2009-03-08	Chicago	116th	28108	Grand Prix	Legacy
Jason Golliher	Threshold	2009-03-08	Chicago	117th	28053	Grand Prix	Legacy
Fredrick Chang	Fish	2009-03-08	Chicago	118th	28029	Grand Prix	Legacy
Josh Wludyka	Goblins	2009-03-08	Chicago	119th	28125	Grand Prix	Legacy
Christopher Pennock	Aggro Loam	2009-03-08	Chicago	120th	28092	Grand Prix	Legacy
Michael Tabler	Ad Nauseam Tendrils	2009-03-08	Chicago	121st	28112	Grand Prix	Legacy
Alex Wice	Belcher	2009-03-08	Chicago	122nd	28123	Grand Prix	Legacy
Adam Konzen	R/G Aggro	2009-03-08	Chicago	123rd	28069	Grand Prix	Legacy
Michael Smith	U/B Control	2009-03-08	Chicago	124th	28106	Grand Prix	Legacy
Mike Atikinson	Threshold	2009-03-08	Chicago	125th	28008	Grand Prix	Legacy
John Milner	Goblins	2009-03-08	Chicago	126th	28080	Grand Prix	Legacy
Andrew Cooperfauss	CounterTop Goyf	2009-03-08	Chicago	127th	28032	Grand Prix	Legacy
Brian Demars	U/W Control	2009-03-08	Chicago	128th	28037	Grand Prix	Legacy
Bryan Fisher	Landstill	2009-03-08	Chicago	129th	28050	Grand Prix	Legacy
Anthony Collora	Zoo	2009-03-08	Chicago	130th	28030	Grand Prix	Legacy
Frank Emmert	Bomberman	2009-03-08	Chicago	131st	28044	Grand Prix	Legacy
Kyle Smith	Dreadstill	2009-03-08	Chicago	132nd	28105	Grand Prix	Legacy
Matt Burke	Death and Taxes	2014-08-31	Columbia	1st	72435	Super IQ	Legacy
Benjamin Spears	Loam Depths	2014-08-31	Columbia	2nd	72434	Super IQ	Legacy
Jeremy Schreiner	Shardless BUG	2014-08-31	Columbia	3rd	72433	Super IQ	Legacy
Michael Reed	RUG Delver	2014-08-31	Columbia	4th	72424	Super IQ	Legacy
Dan Mercer	Ad Nauseam Tendrils	2014-08-31	Columbia	5th	72432	Super IQ	Legacy
Justin Ida	BUG Delver	2014-08-31	Columbia	6th	72431	Super IQ	Legacy
Mike Ivy	BUG Delver	2014-08-31	Columbia	7th	72430	Super IQ	Legacy
Natahlia Zaring	U/W/r Stoneblade	2014-08-31	Columbia	8th	72429	Super IQ	Legacy
Greg Peloquin	BUG Control	2014-06-21	Bellevue	1st	69489	Super IQ	Legacy
Shawn Yu	Miracles	2014-06-21	Bellevue	2nd	69491	Super IQ	Legacy
Tom Jacobson	Death &amp; Taxes	2014-06-21	Bellevue	3rd	69558	Super IQ	Legacy
Joshua Ravitz	U/W/R Miracles	2014-06-21	Bellevue	4th	69559	Super IQ	Legacy
Andrew Wang	Death &amp; Taxes	2014-06-21	Bellevue	5th	69560	Super IQ	Legacy
Michael Swailes	U/W/R Miracles	2014-06-21	Bellevue	6th	69561	Super IQ	Legacy
Tyler Marklyn	Merfolk	2014-06-21	Bellevue	7th	69562	Super IQ	Legacy
Nathan Wang	Death &amp; Taxes	2014-06-21	Bellevue	8th	69563	Super IQ	Legacy
Kyle Donovan	Punishing Jund	2014-04-05	Columbia	1st	66059	Super IQ	Legacy
Lee Prost	Esper Deathblade	2014-04-05	Columbia	2nd	66058	Super IQ	Legacy
Larry Waymon	Imperial Painter	2014-04-05	Columbia	3rd	66060	Super IQ	Legacy
Dan Foster	Death and Taxes	2014-04-05	Columbia	4th	66061	Super IQ	Legacy
Alex Dyvad	Death and Taxes	2014-04-05	Columbia	5th	66062	Super IQ	Legacy
Maximilian Schroeder	BUG Delver	2014-04-05	Columbia	6th	66063	Super IQ	Legacy
Benjamin Spears	G/W/B Depths	2014-04-05	Columbia	7th	66064	Super IQ	Legacy
Chris Wolfmeyer	Leylines	2014-04-05	Columbia	8th	66068	Super IQ	Legacy
David Hernandez	Sneak and Show	2014-03-30	San Diego	1st	65665	Super IQ	Legacy
Corey Armstrong	G/W/B Maverick	2014-03-30	San Diego	2nd	65664	Super IQ	Legacy
Benjamin Brueseke	BUG Delver	2014-03-30	San Diego	3rd	65662	Super IQ	Legacy
Wes Kalbus	U/W/R Miracles	2014-03-30	San Diego	4th	65663	Super IQ	Legacy
Cody Guy	U/W Miracles	2014-03-30	San Diego	5th	65661	Super IQ	Legacy
Kane Lee	Sneak and Show	2014-03-30	San Diego	6th	65660	Super IQ	Legacy
Jonathan Salem	BUG	2014-03-30	San Diego	7th	65645	Super IQ	Legacy
Michael Hantz	Elves	2014-03-30	San Diego	8th	65646	Super IQ	Legacy
Gerard Fabiano	BUG	2014-03-09	Newington	1st	64757	Super IQ	Legacy
Jeremiah Rudolph	12post	2014-03-09	Newington	2nd	64758	Super IQ	Legacy
Greg Santone	B/W Stoneblade	2014-03-09	Newington	3rd	64759	Super IQ	Legacy
Zachary Gallegos	Jund	2014-03-09	Newington	4th	64760	Super IQ	Legacy
Alex Misura	RUG Delver	2014-03-09	Newington	5th	64761	Super IQ	Legacy
Rich Cali	U/W Miracles	2014-03-09	Newington	6th	64762	Super IQ	Legacy
Michael Misiaszek	Sneak and Show	2014-03-09	Newington	7th	64763	Super IQ	Legacy
Michael Sammartino	Enchantress	2014-03-09	Newington	8th	64764	Super IQ	Legacy
Jeremiah Rudolph	12 Post	2014-01-19	Newington	1st	63641	Super IQ	Legacy
Jeremiah Rudolph	12 post	2014-01-19	Newington	1st	63145	Super IQ	Legacy
Jeremy Dombek	U/W/R Delver	2014-01-19	Newington	2nd	63144	Super IQ	Legacy
Jeremy Dombek	U/W/R Delver	2014-01-19	Newington	2nd	63642	Super IQ	Legacy
Ross Merriam	Elves	2014-01-19	Newington	3rd	63143	Super IQ	Legacy
Ross Merriam	Elves	2014-01-19	Newington	3rd	63643	Super IQ	Legacy
Luis Tassi	Esper Stoneblade	2014-01-19	Newington	4th	63142	Super IQ	Legacy
Luis Tassi	Esper Stoneblade	2014-01-19	Newington	4th	63644	Super IQ	Legacy
Michael Misiaszek	Sneak and Show	2014-01-19	Newington	5th	63141	Super IQ	Legacy
Michael Misiaszek	Sneak and Show	2014-01-19	Newington	5th	63645	Super IQ	Legacy
James Sinka	U/W/R Delver	2014-01-19	Newington	6th	63646	Super IQ	Legacy
James Sinka	U/W/R Delver	2014-01-19	Newington	6th	63140	Super IQ	Legacy
William Moore	Bant	2014-01-19	Newington	7th	63647	Super IQ	Legacy
William Moore	Bant	2014-01-19	Newington	7th	63139	Super IQ	Legacy
Chris Albino	ANT	2014-01-19	Newington	8th	63148	Super IQ	Legacy
Chris Albino	Ad Nauseam Tendrils	2014-01-19	Newington	8th	63648	Super IQ	Legacy
Christopher Gregory	Jeskai Stoneblade	2014-11-15	Niles	1st	76393	Invitational Qualifier	Legacy
Jeff Hoogland	Death and Taxes	2014-11-15	Niles	2nd	76394	Invitational Qualifier	Legacy
Boomer Nick	Jeskai Stoneblade	2014-11-15	Niles	3rd	76395	Invitational Qualifier	Legacy
Matt Dow	Death and Taxes	2014-11-15	Niles	4th	76396	Invitational Qualifier	Legacy
Davis Merced	Goblin Prison	2014-11-15	Niles	5th	76397	Invitational Qualifier	Legacy
Steven Lequia	Sultai Delver	2014-11-15	Niles	6th	76398	Invitational Qualifier	Legacy
Spencer Carver	Death and Taxes	2014-11-15	Niles	7th	76399	Invitational Qualifier	Legacy
Bret Steffes	Dark Maverick	2014-11-15	Niles	8th	76400	Invitational Qualifier	Legacy
Andrew Vorel	U/R Delver	2014-11-09	Roanoke	1st	76173	Invitational Qualifier	Legacy
Arthur Reynolds	Enchantress	2014-11-09	Roanoke	2nd	76174	Invitational Qualifier	Legacy
